date,drug_id,drug_name,region,units_sold,moving_avg_sales_7d,price_per_unit,manufacturer,dosage_form,disease_name,region_disease_cases,google_trend_score,season,stock_available,lead_time_days,supplier_id,pending_orders,warehouse_id,auto_reorder_level,temperature,humidity,pollution_index,event_flag
2024-10-27,202,Amoxicillin,North,137,141.285714285714,8.14,PharmaB,Capsule,Infection,232,41,Winter,227,7,3,15,1,100,27.9,53,77,1
2024-10-27,203,Ibuprofen,South,200,201.142857142857,13.1,PharmaC,Syrup,Pain,103,58,Summer,404,4,2,11,1,100,22.9,48,99,0
2024-10-27,204,Cetirizine,North,140,154.142857142857,23.18,PharmaD,Injection,Allergy,194,86,Summer,355,6,5,30,1,100,22.2,66,115,1
2024-10-27,205,Azithromycin,South,205,203.428571428571,7.27,PharmaE,Tablet,Bacterial Infection,66,58,Winter,379,2,5,75,2,100,22.3,82,181,0
2024-10-27,206,Metformin,North,145,157.714285714286,22.63,PharmaF,Tablet,Diabetes,246,51,Summer,183,6,3,98,1,100,32.9,75,80,1
2024-10-27,207,Loratadine,South,207,198.857142857143,15.33,PharmaG,Syrup,Hay Fever,22,32,Summer,175,2,4,48,1,100,28.8,38,168,1
2024-10-27,208,Doxycycline,South,153,150.857142857143,7.88,PharmaH,Capsule,Fever,61,63,Winter,375,4,1,41,2,100,26.5,80,52,1
2024-10-27,209,Aspirin,North,214,203.428571428571,20.92,PharmaI,Tablet,Cold,98,84,Winter,206,3,4,50,2,100,28.4,43,91,1
2024-10-27,210,Omeprazole,South,132,151.428571428571,26.15,PharmaJ,Capsule,Acidity,241,71,Summer,55,3,2,90,1,100,22.2,88,110,1
2024-10-28,201,Paracetamol,North,180,199.142857142857,29.75,PharmaA,Tablet,Flu,46,90,Winter,260,7,1,39,2,100,18,39,165,1
2024-10-28,202,Amoxicillin,South,153,142,13.44,PharmaB,Capsule,Infection,162,90,Winter,109,3,1,34,2,100,19.6,50,185,1
2024-10-28,203,Ibuprofen,South,184,194.428571428571,16.99,PharmaC,Syrup,Pain,188,93,Winter,422,7,5,71,2,100,32.7,36,68,1
2024-10-28,204,Cetirizine,North,162,155.571428571429,9.08,PharmaD,Injection,Allergy,163,69,Summer,212,6,1,69,1,100,17.9,39,152,1
2024-10-28,205,Azithromycin,South,188,202.142857142857,24.64,PharmaE,Tablet,Bacterial Infection,119,95,Summer,166,4,2,37,2,100,19.8,68,65,1
2024-10-28,206,Metformin,South,179,162.571428571429,21.75,PharmaF,Tablet,Diabetes,76,72,Winter,277,2,3,30,2,100,24.6,49,120,0
2024-10-28,207,Loratadine,North,183,194,13.27,PharmaG,Syrup,Hay Fever,183,34,Summer,314,6,3,11,1,100,24,49,66,1
2024-10-28,208,Doxycycline,North,175,155.428571428571,18.26,PharmaH,Capsule,Fever,72,36,Summer,388,3,5,47,1,100,17.4,88,177,1
2024-10-28,209,Aspirin,South,166,196.714285714286,27.02,PharmaI,Tablet,Cold,82,52,Summer,237,2,5,58,1,100,17.4,36,61,0
2024-10-28,210,Omeprazole,South,142,148.571428571429,17.7,PharmaJ,Capsule,Acidity,158,30,Summer,492,2,3,3,2,100,18.4,45,120,0
2024-10-29,201,Paracetamol,South,198,197.714285714286,22.55,PharmaA,Tablet,Flu,228,88,Winter,417,2,5,74,2,100,20.7,50,134,0
2024-10-29,202,Amoxicillin,North,146,142.571428571429,10.87,PharmaB,Capsule,Infection,51,63,Winter,452,3,5,53,1,100,33.2,36,101,1
2024-10-29,203,Ibuprofen,South,190,192.857142857143,8.4,PharmaC,Syrup,Pain,107,92,Summer,497,3,1,57,2,100,21.9,79,184,1
2024-10-29,204,Cetirizine,North,162,154.714285714286,8.73,PharmaD,Injection,Allergy,52,38,Winter,155,6,4,65,2,100,25.9,65,87,0
2024-10-29,205,Azithromycin,North,194,200.857142857143,12.92,PharmaE,Tablet,Bacterial Infection,119,41,Summer,192,7,4,57,2,100,29.2,50,185,0
2024-10-29,206,Metformin,North,162,160.857142857143,25.99,PharmaF,Tablet,Diabetes,194,76,Winter,191,6,1,55,1,100,18.3,31,188,0
2024-10-29,207,Loratadine,South,207,198.571428571429,23.33,PharmaG,Syrup,Hay Fever,64,49,Winter,455,4,4,82,2,100,17.9,54,192,1
2024-10-29,208,Doxycycline,North,156,154.714285714286,6.23,PharmaH,Capsule,Fever,202,80,Winter,107,6,1,66,2,100,33.3,83,101,0
2024-10-29,209,Aspirin,South,193,197.142857142857,26.4,PharmaI,Tablet,Cold,110,37,Summer,100,2,2,42,2,100,15.8,30,142,0
2024-10-29,210,Omeprazole,North,152,149.571428571429,7.93,PharmaJ,Capsule,Acidity,231,48,Summer,251,6,1,55,1,100,24.3,78,199,1
2024-10-30,201,Paracetamol,North,201,196.857142857143,26.86,PharmaA,Tablet,Flu,129,55,Winter,114,6,2,44,2,100,18.4,49,95,1
2024-10-30,202,Amoxicillin,North,132,138.857142857143,21.11,PharmaB,Capsule,Infection,71,48,Winter,474,6,4,9,1,100,21.8,35,196,0
2024-10-30,203,Ibuprofen,North,194,191.285714285714,23.89,PharmaC,Syrup,Pain,52,42,Winter,429,5,4,74,1,100,16.2,53,85,0
2024-10-30,204,Cetirizine,North,173,155.428571428571,5.52,PharmaD,Injection,Allergy,55,38,Summer,85,5,1,98,2,100,26,48,101,0
2024-10-30,205,Azithromycin,South,195,201.571428571429,19.48,PharmaE,Tablet,Bacterial Infection,121,90,Summer,232,5,1,71,1,100,26.2,37,120,1
2024-10-30,206,Metformin,South,167,165.285714285714,24.44,PharmaF,Tablet,Diabetes,40,37,Summer,270,4,3,32,1,100,31.9,31,103,1
2024-10-30,207,Loratadine,North,198,197.857142857143,28.06,PharmaG,Syrup,Hay Fever,188,35,Winter,299,2,4,94,2,100,20,69,114,1
2024-10-30,208,Doxycycline,South,147,154.142857142857,23.95,PharmaH,Capsule,Fever,176,45,Winter,190,2,2,59,1,100,20.1,69,94,0
2024-10-30,209,Aspirin,North,207,200,15.01,PharmaI,Tablet,Cold,58,87,Summer,420,3,3,9,2,100,18.5,34,146,0
2024-10-30,210,Omeprazole,North,149,147.428571428571,19.87,PharmaJ,Capsule,Acidity,208,74,Summer,285,6,2,52,2,100,24,67,93,1
2024-10-31,201,Paracetamol,North,198,198.857142857143,27.06,PharmaA,Tablet,Flu,161,93,Winter,251,7,2,98,2,100,28.5,83,111,0
2024-10-31,202,Amoxicillin,South,155,142.714285714286,26.26,PharmaB,Capsule,Infection,77,68,Winter,147,6,1,10,2,100,31,40,195,0
2024-10-31,203,Ibuprofen,South,194,193,28.82,PharmaC,Syrup,Pain,95,42,Winter,206,4,4,68,1,100,18.8,74,104,0
2024-10-31,204,Cetirizine,North,146,154.571428571429,13.51,PharmaD,Injection,Allergy,68,60,Winter,402,3,2,6,2,100,27.7,71,125,1
2024-10-31,205,Azithromycin,South,212,204.428571428571,10.38,PharmaE,Tablet,Bacterial Infection,225,64,Summer,76,7,2,41,1,100,33.9,48,146,1
2024-10-31,206,Metformin,North,139,159.857142857143,6.92,PharmaF,Tablet,Diabetes,46,74,Winter,462,7,3,52,1,100,20.7,72,109,0
2024-10-31,207,Loratadine,North,184,194.571428571429,15.55,PharmaG,Syrup,Hay Fever,82,64,Winter,207,5,4,96,2,100,21.7,71,174,1
2024-10-31,208,Doxycycline,North,147,152,24.24,PharmaH,Capsule,Fever,200,37,Summer,213,6,3,34,1,100,19.3,31,139,1
2024-10-31,209,Aspirin,North,208,200.571428571429,16.54,PharmaI,Tablet,Cold,59,87,Winter,390,2,3,93,2,100,16.1,53,131,0
2024-10-31,210,Omeprazole,North,154,148.571428571429,20.98,PharmaJ,Capsule,Acidity,97,69,Winter,162,2,4,1,1,100,29,85,145,1
2024-11-01,201,Paracetamol,North,228,201.142857142857,21.59,PharmaA,Tablet,Flu,240,90,Summer,171,7,1,79,2,100,19.8,62,129,1
2024-11-01,202,Amoxicillin,North,154,144.428571428571,25.26,PharmaB,Capsule,Infection,24,74,Winter,134,5,1,42,2,100,30.7,60,161,1
2024-11-01,203,Ibuprofen,South,209,195.571428571429,9.69,PharmaC,Syrup,Pain,78,44,Winter,68,6,3,95,2,100,16,37,179,0
2024-11-01,204,Cetirizine,North,158,155.428571428571,18.06,PharmaD,Injection,Allergy,152,36,Winter,190,6,5,97,1,100,18.5,82,60,1
2024-11-01,205,Azithromycin,South,158,195.714285714286,16.85,PharmaE,Tablet,Bacterial Infection,224,40,Summer,355,5,2,86,1,100,24.3,70,102,1
2024-11-01,206,Metformin,South,149,159.142857142857,8.88,PharmaF,Tablet,Diabetes,142,96,Winter,335,6,1,54,1,100,29.5,39,156,0
2024-11-01,207,Loratadine,South,189,193.285714285714,12.36,PharmaG,Syrup,Hay Fever,185,89,Winter,293,4,2,59,1,100,20.3,38,115,0
2024-11-01,208,Doxycycline,North,155,153.714285714286,8.09,PharmaH,Capsule,Fever,24,32,Summer,459,6,4,93,2,100,19.5,73,53,1
2024-11-01,209,Aspirin,South,179,196.142857142857,29.53,PharmaI,Tablet,Cold,143,67,Summer,89,2,1,1,2,100,25.9,85,177,1
2024-11-01,210,Omeprazole,North,150,148.857142857143,27.87,PharmaJ,Capsule,Acidity,242,67,Winter,195,5,4,41,1,100,24.5,31,129,0
2024-11-02,201,Paracetamol,North,195,201.857142857143,7.98,PharmaA,Tablet,Flu,167,33,Summer,237,2,4,1,1,100,25.9,33,110,1
2024-11-02,202,Amoxicillin,North,158,147.857142857143,26.29,PharmaB,Capsule,Infection,72,33,Summer,114,7,5,33,1,100,27.7,56,176,1
2024-11-02,203,Ibuprofen,South,177,192.571428571429,5.68,PharmaC,Syrup,Pain,159,98,Winter,61,7,3,74,1,100,28.6,79,70,0
2024-11-02,204,Cetirizine,South,159,157.142857142857,25.27,PharmaD,Injection,Allergy,233,38,Winter,344,4,2,97,1,100,29.2,74,153,1
2024-11-02,205,Azithromycin,South,228,197.142857142857,23.69,PharmaE,Tablet,Bacterial Infection,128,78,Summer,262,3,3,44,1,100,33,63,184,1
2024-11-02,206,Metformin,South,151,156,9.3,PharmaF,Tablet,Diabetes,212,65,Summer,354,4,1,66,2,100,32.9,40,197,1
2024-11-02,207,Loratadine,North,171,191.285714285714,18.65,PharmaG,Syrup,Hay Fever,200,33,Summer,70,5,2,74,1,100,15.5,45,137,0
2024-11-02,208,Doxycycline,North,146,154.142857142857,8.93,PharmaH,Capsule,Fever,177,38,Winter,429,6,2,54,1,100,33.9,47,79,0
2024-11-02,209,Aspirin,South,191,194,15.43,PharmaI,Tablet,Cold,113,82,Summer,127,7,4,98,1,100,16.6,83,147,0
2024-11-02,210,Omeprazole,South,147,146.571428571429,29.88,PharmaJ,Capsule,Acidity,239,92,Winter,447,6,1,17,2,100,27.3,34,60,0
2024-11-03,201,Paracetamol,South,216,202.285714285714,21.36,PharmaA,Tablet,Flu,54,98,Winter,64,3,2,5,2,100,24.6,33,68,1
2024-11-03,202,Amoxicillin,North,138,148,13.77,PharmaB,Capsule,Infection,165,64,Winter,93,5,4,63,1,100,33.9,80,51,1
2024-11-03,203,Ibuprofen,South,196,192,9.55,PharmaC,Syrup,Pain,159,56,Winter,387,7,2,10,2,100,25.2,73,50,1
2024-11-03,204,Cetirizine,North,144,157.714285714286,27.37,PharmaD,Injection,Allergy,140,87,Summer,486,5,2,47,1,100,29.2,45,158,1
2024-11-03,205,Azithromycin,South,195,195.714285714286,29.92,PharmaE,Tablet,Bacterial Infection,73,95,Summer,313,3,2,32,1,100,21.6,52,131,1
2024-11-03,206,Metformin,South,132,154.142857142857,14.49,PharmaF,Tablet,Diabetes,70,32,Summer,273,2,5,53,2,100,22.8,63,75,1
2024-11-03,207,Loratadine,South,177,187,11.3,PharmaG,Syrup,Hay Fever,82,48,Summer,457,7,1,90,2,100,18.4,37,104,1
2024-11-03,208,Doxycycline,North,175,157.285714285714,22.38,PharmaH,Capsule,Fever,155,50,Winter,286,2,1,30,1,100,26.3,59,110,1
2024-11-03,209,Aspirin,South,234,196.857142857143,24.26,PharmaI,Tablet,Cold,156,63,Winter,366,6,2,60,1,100,33.9,51,121,1
2024-11-03,210,Omeprazole,North,145,148.428571428571,26.33,PharmaJ,Capsule,Acidity,94,94,Summer,286,7,5,23,1,100,21.1,70,107,0
2024-11-04,201,Paracetamol,North,200,205.142857142857,27.28,PharmaA,Tablet,Flu,211,75,Winter,221,7,2,23,2,100,20.6,57,154,1
2024-11-04,202,Amoxicillin,North,150,147.571428571429,26.69,PharmaB,Capsule,Infection,226,56,Summer,468,2,1,42,1,100,24.6,55,61,0
2024-11-04,203,Ibuprofen,North,182,191.714285714286,10.97,PharmaC,Syrup,Pain,192,75,Summer,372,5,3,36,2,100,17.5,55,174,0
2024-11-04,204,Cetirizine,North,167,158.428571428571,15.61,PharmaD,Injection,Allergy,126,76,Summer,277,3,5,56,1,100,28.8,67,173,0
2024-11-04,205,Azithromycin,South,196,196.857142857143,23.17,PharmaE,Tablet,Bacterial Infection,206,81,Summer,183,5,3,26,1,100,20.1,87,171,0
2024-11-04,206,Metformin,South,150,150,8.56,PharmaF,Tablet,Diabetes,92,70,Winter,162,2,4,25,2,100,21.6,74,173,0
2024-11-04,207,Loratadine,North,205,190.142857142857,21.37,PharmaG,Syrup,Hay Fever,219,37,Summer,186,5,1,55,1,100,25.5,76,50,1
2024-11-04,208,Doxycycline,North,150,153.714285714286,8.86,PharmaH,Capsule,Fever,32,59,Summer,130,5,1,6,1,100,22.7,38,67,0
2024-11-04,209,Aspirin,South,188,200,22.45,PharmaI,Tablet,Cold,228,70,Winter,291,5,5,31,2,100,28.7,33,51,1
2024-11-04,210,Omeprazole,South,153,150,7.63,PharmaJ,Capsule,Acidity,180,91,Winter,202,3,3,1,1,100,32.1,81,184,1
2024-11-05,201,Paracetamol,North,196,204.857142857143,29.51,PharmaA,Tablet,Flu,157,51,Winter,433,4,2,5,1,100,33.1,82,174,0
2024-11-05,202,Amoxicillin,North,166,150.428571428571,23.35,PharmaB,Capsule,Infection,23,40,Winter,458,2,1,13,2,100,18.1,84,181,1
2024-11-05,203,Ibuprofen,South,205,193.857142857143,15.61,PharmaC,Syrup,Pain,208,66,Winter,466,4,3,28,1,100,20.7,40,67,0
2024-11-05,204,Cetirizine,South,155,157.428571428571,6.88,PharmaD,Injection,Allergy,32,96,Winter,180,2,1,33,1,100,28.7,51,133,1
2024-11-05,205,Azithromycin,South,205,198.428571428571,29.86,PharmaE,Tablet,Bacterial Infection,236,72,Winter,326,4,5,78,1,100,34.2,76,80,0
2024-11-05,206,Metformin,South,138,146.571428571429,11.8,PharmaF,Tablet,Diabetes,229,40,Summer,72,7,3,14,2,100,19.6,31,69,0
2024-11-05,207,Loratadine,North,183,186.714285714286,24.06,PharmaG,Syrup,Hay Fever,25,69,Summer,239,5,4,27,2,100,29.1,51,174,0
2024-11-05,208,Doxycycline,South,129,149.857142857143,9.55,PharmaH,Capsule,Fever,141,62,Winter,128,3,2,32,1,100,21.1,43,102,1
2024-11-05,209,Aspirin,North,194,200.142857142857,5.56,PharmaI,Tablet,Cold,205,51,Winter,461,4,3,96,1,100,20,38,150,1
2024-11-05,210,Omeprazole,North,141,148.428571428571,15.91,PharmaJ,Capsule,Acidity,197,95,Winter,445,7,4,77,2,100,20.4,75,59,1
2024-11-06,201,Paracetamol,North,211,206.285714285714,14.47,PharmaA,Tablet,Flu,98,85,Winter,436,2,1,77,1,100,15.5,78,113,0
2024-11-06,202,Amoxicillin,North,149,152.857142857143,21.79,PharmaB,Capsule,Infection,226,50,Summer,132,2,4,31,1,100,34.3,86,117,0
2024-11-06,203,Ibuprofen,North,192,193.571428571429,11.59,PharmaC,Syrup,Pain,181,48,Summer,238,5,2,12,1,100,28.1,40,155,1
2024-11-06,204,Cetirizine,North,166,156.428571428571,21.09,PharmaD,Injection,Allergy,97,90,Winter,349,4,3,54,2,100,33,71,126,1
2024-11-06,205,Azithromycin,South,197,198.714285714286,22.3,PharmaE,Tablet,Bacterial Infection,155,97,Summer,280,7,5,23,1,100,30,72,163,0
2024-11-06,206,Metformin,North,141,142.857142857143,11.84,PharmaF,Tablet,Diabetes,124,49,Summer,80,3,5,95,2,100,33,68,64,1
2024-11-06,207,Loratadine,South,198,186.714285714286,13.43,PharmaG,Syrup,Hay Fever,28,68,Winter,107,2,4,39,2,100,34.8,55,118,1
2024-11-06,208,Doxycycline,South,137,148.428571428571,21.45,PharmaH,Capsule,Fever,37,54,Winter,213,5,2,78,1,100,22.5,71,97,0
2024-11-06,209,Aspirin,North,173,195.285714285714,21.74,PharmaI,Tablet,Cold,231,71,Summer,238,2,2,60,1,100,34.7,31,109,0
2024-11-06,210,Omeprazole,South,138,146.857142857143,28.48,PharmaJ,Capsule,Acidity,41,67,Winter,442,6,4,86,2,100,24.9,76,149,1
2024-11-07,201,Paracetamol,North,223,209.857142857143,12.03,PharmaA,Tablet,Flu,127,91,Summer,261,7,2,27,2,100,18.6,77,101,0
2024-11-07,202,Amoxicillin,South,125,148.571428571429,22.91,PharmaB,Capsule,Infection,171,80,Winter,122,2,2,90,2,100,16.8,70,105,0
2024-11-07,203,Ibuprofen,South,197,194,14.93,PharmaC,Syrup,Pain,154,33,Summer,152,4,4,35,1,100,21,61,197,0
2024-11-07,204,Cetirizine,North,155,157.714285714286,6.12,PharmaD,Injection,Allergy,237,30,Summer,119,5,5,65,1,100,30.3,73,190,1
2024-11-07,205,Azithromycin,South,193,196,21.37,PharmaE,Tablet,Bacterial Infection,118,61,Summer,470,4,1,25,1,100,30.3,87,92,1
2024-11-07,206,Metformin,South,160,145.857142857143,21.6,PharmaF,Tablet,Diabetes,57,89,Summer,340,7,3,3,1,100,22.3,64,109,0
2024-11-07,207,Loratadine,South,205,189.714285714286,5.78,PharmaG,Syrup,Hay Fever,124,58,Winter,57,5,1,93,1,100,21.2,89,65,0
2024-11-07,208,Doxycycline,South,159,150.142857142857,15.88,PharmaH,Capsule,Fever,189,72,Summer,498,4,4,91,2,100,20.3,89,82,1
2024-11-07,209,Aspirin,South,169,189.714285714286,28.16,PharmaI,Tablet,Cold,237,38,Winter,284,3,3,35,2,100,25.4,49,66,1
2024-11-07,210,Omeprazole,South,129,143.285714285714,20.55,PharmaJ,Capsule,Acidity,194,37,Summer,163,3,3,7,2,100,20.1,66,176,1
2024-11-08,201,Paracetamol,North,211,207.428571428571,18.08,PharmaA,Tablet,Flu,145,82,Winter,310,4,3,59,2,100,32.8,71,78,0
2024-11-08,202,Amoxicillin,North,165,150.142857142857,15.74,PharmaB,Capsule,Infection,213,54,Summer,323,4,3,29,1,100,17.3,34,56,0
2024-11-08,203,Ibuprofen,North,215,194.857142857143,23.28,PharmaC,Syrup,Pain,90,67,Winter,445,2,3,13,1,100,21.4,84,74,0
2024-11-08,204,Cetirizine,North,125,153,12.88,PharmaD,Injection,Allergy,46,59,Winter,478,3,4,83,2,100,30.4,76,158,1
2024-11-08,205,Azithromycin,North,219,204.714285714286,24.38,PharmaE,Tablet,Bacterial Infection,146,44,Winter,326,6,4,23,1,100,23.2,32,176,1
2024-11-08,206,Metformin,North,153,146.428571428571,9.14,PharmaF,Tablet,Diabetes,28,90,Winter,310,2,4,83,1,100,28.3,55,94,1
2024-11-08,207,Loratadine,North,211,192.857142857143,7.32,PharmaG,Syrup,Hay Fever,164,78,Winter,498,7,1,5,2,100,33.4,73,185,0
2024-11-08,208,Doxycycline,North,146,148.857142857143,27.89,PharmaH,Capsule,Fever,157,44,Winter,61,6,3,51,1,100,16.7,41,196,0
2024-11-08,209,Aspirin,North,193,191.714285714286,14.56,PharmaI,Tablet,Cold,227,63,Winter,322,5,3,16,1,100,33.3,81,174,0
2024-11-08,210,Omeprazole,South,150,143.285714285714,20.03,PharmaJ,Capsule,Acidity,162,95,Summer,321,5,1,33,2,100,21.6,77,93,1
2024-11-09,201,Paracetamol,South,213,210,9.03,PharmaA,Tablet,Flu,145,59,Winter,315,4,1,60,2,100,22.3,84,79,1
2024-11-09,202,Amoxicillin,South,135,146.857142857143,13.88,PharmaB,Capsule,Infection,171,55,Summer,315,7,5,87,1,100,23.4,37,176,0
2024-11-09,203,Ibuprofen,South,186,196.142857142857,13.42,PharmaC,Syrup,Pain,139,79,Winter,114,3,2,16,2,100,23,58,191,0
2024-11-09,204,Cetirizine,North,145,151,10.67,PharmaD,Injection,Allergy,106,41,Winter,117,5,5,85,1,100,25.7,57,168,1
2024-11-09,205,Azithromycin,North,183,198.285714285714,21.02,PharmaE,Tablet,Bacterial Infection,98,84,Summer,375,5,5,58,2,100,32.1,62,93,0
2024-11-09,206,Metformin,South,148,146,19.33,PharmaF,Tablet,Diabetes,92,34,Winter,343,5,5,0,2,100,34.6,48,186,1
2024-11-09,207,Loratadine,South,191,195.714285714286,5.25,PharmaG,Syrup,Hay Fever,92,73,Winter,211,3,5,83,2,100,27.3,47,177,1
2024-11-09,208,Doxycycline,South,130,146.571428571429,16.23,PharmaH,Capsule,Fever,172,46,Summer,282,3,1,84,1,100,29.4,82,57,1
2024-11-09,209,Aspirin,North,220,195.857142857143,20.46,PharmaI,Tablet,Cold,45,54,Winter,255,3,3,5,2,100,30.1,70,115,1
2024-11-09,210,Omeprazole,North,123,139.857142857143,23.1,PharmaJ,Capsule,Acidity,171,83,Winter,72,6,1,33,1,100,23.9,62,149,1
2024-11-10,201,Paracetamol,North,186,205.714285714286,22.19,PharmaA,Tablet,Flu,182,53,Winter,346,4,5,14,2,100,24.2,66,139,0
2024-11-10,202,Amoxicillin,North,158,149.714285714286,25.37,PharmaB,Capsule,Infection,34,43,Summer,330,2,2,77,2,100,32.6,38,144,0
2024-11-10,203,Ibuprofen,North,226,200.428571428571,16.3,PharmaC,Syrup,Pain,89,55,Summer,172,2,4,7,2,100,20.1,43,150,1
2024-11-10,204,Cetirizine,South,151,152,25.95,PharmaD,Injection,Allergy,97,78,Summer,480,5,4,40,2,100,27,82,191,1
2024-11-10,205,Azithromycin,North,167,194.285714285714,13.8,PharmaE,Tablet,Bacterial Infection,43,56,Winter,456,7,2,32,2,100,28,65,74,1
2024-11-10,206,Metformin,North,148,148.285714285714,28.6,PharmaF,Tablet,Diabetes,38,81,Summer,464,2,3,96,2,100,27.8,88,150,0
2024-11-10,207,Loratadine,North,205,199.714285714286,25.81,PharmaG,Syrup,Hay Fever,101,52,Winter,124,3,3,77,1,100,25,89,147,0
2024-11-10,208,Doxycycline,South,159,144.285714285714,25.87,PharmaH,Capsule,Fever,203,96,Summer,405,5,4,55,1,100,20.6,66,54,1
2024-11-10,209,Aspirin,North,229,195.142857142857,22.02,PharmaI,Tablet,Cold,102,77,Winter,434,3,3,49,2,100,26.3,40,174,1
2024-11-10,210,Omeprazole,North,163,142.428571428571,28.98,PharmaJ,Capsule,Acidity,126,83,Summer,93,2,5,75,2,100,31.1,79,120,1
2024-11-11,201,Paracetamol,North,213,207.571428571429,16.59,PharmaA,Tablet,Flu,144,86,Winter,102,4,3,73,1,100,22.4,41,199,0
2024-11-11,202,Amoxicillin,South,165,151.857142857143,8.8,PharmaB,Capsule,Infection,128,41,Summer,200,6,3,62,2,100,30.4,40,92,0
2024-11-11,203,Ibuprofen,North,211,204.571428571429,19.86,PharmaC,Syrup,Pain,140,33,Winter,442,7,3,23,2,100,21,67,97,0
2024-11-11,204,Cetirizine,South,144,148.714285714286,28.16,PharmaD,Injection,Allergy,122,97,Winter,64,3,4,45,1,100,24.2,62,178,0
2024-11-11,205,Azithromycin,North,212,196.571428571429,28.43,PharmaE,Tablet,Bacterial Infection,178,64,Summer,149,5,3,79,2,100,34,37,154,0
2024-11-11,206,Metformin,North,166,150.571428571429,29.87,PharmaF,Tablet,Diabetes,161,46,Summer,443,5,4,29,2,100,33.1,88,114,0
2024-11-11,207,Loratadine,South,210,200.428571428571,23.91,PharmaG,Syrup,Hay Fever,180,49,Winter,428,2,2,99,1,100,30.5,47,99,0
2024-11-11,208,Doxycycline,South,151,144.428571428571,9.25,PharmaH,Capsule,Fever,92,36,Summer,126,2,3,24,1,100,24.7,69,115,0
2024-11-11,209,Aspirin,South,203,197.285714285714,16.96,PharmaI,Tablet,Cold,195,88,Winter,423,2,3,91,1,100,16.9,62,87,0
2024-11-11,210,Omeprazole,North,146,141.428571428571,18.19,PharmaJ,Capsule,Acidity,42,33,Winter,236,5,5,11,1,100,25.2,31,169,1
2024-11-12,201,Paracetamol,South,201,208.285714285714,25.41,PharmaA,Tablet,Flu,235,65,Winter,350,7,4,1,1,100,16,86,120,1
2024-11-12,202,Amoxicillin,South,152,149.857142857143,26.31,PharmaB,Capsule,Infection,97,88,Summer,378,5,3,4,1,100,16.3,40,57,0
2024-11-12,203,Ibuprofen,North,181,201.142857142857,15.57,PharmaC,Syrup,Pain,144,55,Winter,414,2,1,90,1,100,26,32,186,1
2024-11-12,204,Cetirizine,South,133,145.571428571429,20.73,PharmaD,Injection,Allergy,245,73,Summer,383,5,5,72,1,100,21,87,82,1
2024-11-12,205,Azithromycin,South,187,194,19.71,PharmaE,Tablet,Bacterial Infection,22,79,Summer,173,7,5,25,1,100,23.2,71,196,1
2024-11-12,206,Metformin,South,168,154.857142857143,29.69,PharmaF,Tablet,Diabetes,193,62,Winter,397,4,2,19,2,100,28,61,183,0
2024-11-12,207,Loratadine,South,206,203.714285714286,14.18,PharmaG,Syrup,Hay Fever,102,36,Summer,279,4,3,68,2,100,27.2,55,150,0
2024-11-12,208,Doxycycline,South,125,143.857142857143,24.44,PharmaH,Capsule,Fever,64,36,Summer,408,7,1,11,1,100,15.2,80,88,0
2024-11-12,209,Aspirin,North,200,198.142857142857,10.94,PharmaI,Tablet,Cold,218,43,Winter,408,6,2,53,2,100,31.6,58,95,1
2024-11-12,210,Omeprazole,South,129,139.714285714286,15.6,PharmaJ,Capsule,Acidity,166,41,Winter,348,5,4,30,1,100,17.1,61,176,1
2024-11-13,201,Paracetamol,South,180,203.857142857143,12.93,PharmaA,Tablet,Flu,32,90,Summer,371,2,2,46,2,100,22.6,42,89,1
2024-11-13,202,Amoxicillin,South,152,150.285714285714,26.33,PharmaB,Capsule,Infection,246,66,Winter,92,5,5,86,2,100,26.5,70,108,1
2024-11-13,203,Ibuprofen,South,219,205,7.32,PharmaC,Syrup,Pain,214,45,Summer,360,4,1,46,2,100,17.1,68,144,1
2024-11-13,204,Cetirizine,South,160,144.714285714286,19.23,PharmaD,Injection,Allergy,178,40,Summer,94,5,1,60,2,100,20.3,62,96,1
2024-11-13,205,Azithromycin,South,214,196.428571428571,22.55,PharmaE,Tablet,Bacterial Infection,84,66,Summer,352,7,3,26,1,100,16,55,165,1
2024-11-13,206,Metformin,South,143,155.142857142857,17.53,PharmaF,Tablet,Diabetes,29,98,Winter,181,6,3,1,2,100,23.1,56,73,1
2024-11-13,207,Loratadine,North,209,205.285714285714,22.51,PharmaG,Syrup,Hay Fever,194,95,Summer,454,6,2,76,2,100,22.2,66,53,0
2024-11-13,208,Doxycycline,North,139,144.142857142857,24.71,PharmaH,Capsule,Fever,136,76,Winter,316,7,2,93,2,100,19.6,70,127,1
2024-11-13,209,Aspirin,North,204,202.571428571429,24.74,PharmaI,Tablet,Cold,183,32,Summer,79,2,4,23,1,100,15.4,89,62,1
2024-11-13,210,Omeprazole,South,149,141.285714285714,29.24,PharmaJ,Capsule,Acidity,108,89,Summer,466,2,3,87,2,100,32.8,64,87,0
2024-11-14,201,Paracetamol,South,179,197.571428571429,7.63,PharmaA,Tablet,Flu,58,73,Winter,359,4,4,25,1,100,25.2,59,96,0
